Date,Open,High,Low,Close,Adj Close,Volume,Next Price,Day _n-1 Price,Day _n-2 Price,Day _n-3 Price,Day _n-4 Price,Day _n-5 Price
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.78881072998047,124130000,45.932498931884766,45.227500915527344,44.724998474121094,43.227500915527344,43.125,43.630001068115234
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.27558898925781,94318000,46.529998779296875,45.4275016784668,45.227500915527344,44.724998474121094,43.227500915527344,43.125
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.851539611816406,156171600,47.005001068115234,45.932498931884766,45.4275016784668,45.227500915527344,44.724998474121094,43.227500915527344
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.30940246582031,104879200,46.63249969482422,46.529998779296875,45.932498931884766,45.4275016784668,45.227500915527344,44.724998474121094
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.950340270996094,126585600,47.040000915527344,47.005001068115234,46.529998779296875,45.932498931884766,45.4275016784668,45.227500915527344
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.343143463134766,124140800,48.772499084472656,46.63249969482422,47.005001068115234,46.529998779296875,45.932498931884766,45.4275016784668
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.01314163208008,204136800,47.76250076293945,47.040000915527344,46.63249969482422,47.005001068115234,46.529998779296875,45.932498931884766
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.03956985473633,169630800,47.185001373291016,48.772499084472656,47.040000915527344,46.63249969482422,47.005001068115234,46.529998779296875
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.48291778564453,175381200,46.6974983215332,47.76250076293945,48.772499084472656,47.040000915527344,46.63249969482422,47.005001068115234
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.012996673583984,199202000,47.11750030517578,47.185001373291016,47.76250076293945,48.772499084472656,47.040000915527344,46.63249969482422
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.417850494384766,119393600,47.18000030517578,46.6974983215332,47.185001373291016,47.76250076293945,48.772499084472656,47.040000915527344
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.47808837890625,83121600,47.48749923706055,47.11750030517578,46.6974983215332,47.185001373291016,47.76250076293945,48.772499084472656
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.774497985839844,94256000,47.810001373291016,47.18000030517578,47.11750030517578,46.6974983215332,47.185001373291016,47.76250076293945
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.08537292480469,111448000,48.505001068115234,47.48749923706055,47.18000030517578,47.11750030517578,46.6974983215332,47.185001373291016
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.75529479980469,91062800,48.837501525878906,47.810001373291016,47.48749923706055,47.18000030517578,47.11750030517578,46.6974983215332
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.07579803466797,93087200,48.92250061035156,48.505001068115234,47.810001373291016,47.48749923706055,47.18000030517578,47.11750030517578
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.157737731933594,76457200,49.25,48.837501525878906,48.505001068115234,47.810001373291016,47.48749923706055,47.18000030517578
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.47341537475586,74106400,50.025001525878906,48.92250061035156,48.837501525878906,48.505001068115234,47.810001373291016,47.48749923706055
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.22046661376953,103526800,49.875,49.25,48.92250061035156,48.837501525878906,48.505001068115234,47.810001373291016
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.07587432861328,143072800,50.154998779296875,50.025001525878906,49.25,48.92250061035156,48.837501525878906,48.505001068115234
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.34577941894531,86781200,49.73749923706055,49.875,50.025001525878906,49.25,48.92250061035156,48.837501525878906
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.94333267211914,83603200,49.717498779296875,50.154998779296875,49.875,50.025001525878906,49.25,48.92250061035156
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.92405319213867,111042800,49.807498931884766,49.73749923706055,50.154998779296875,49.875,50.025001525878906,49.25
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,48.01081466674805,70146400,49.8125,49.717498779296875,49.73749923706055,50.154998779296875,49.875,50.025001525878906
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,48.015625,102785600,50.782501220703125,49.807498931884766,49.717498779296875,49.73749923706055,50.154998779296875,49.875
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.95063781738281,115627200,50.96500015258789,49.8125,49.807498931884766,49.717498779296875,49.73749923706055,50.154998779296875
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.126548767089844,96783200,51.13249969482422,50.782501220703125,49.8125,49.807498931884766,49.717498779296875,49.73749923706055
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.28800582885742,77758000,51.869998931884766,50.96500015258789,50.782501220703125,49.8125,49.807498931884766,49.717498779296875
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.998897552490234,93292000,51.790000915527344,51.13249969482422,50.96500015258789,50.782501220703125,49.8125,49.807498931884766
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.92180252075195,70162400,51.31999969482422,51.869998931884766,51.13249969482422,50.96500015258789,50.782501220703125,49.8125
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.468746185302734,74172800,51.07500076293945,51.790000915527344,51.869998931884766,51.13249969482422,50.96500015258789,50.782501220703125
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.23258972167969,74596400,51.15250015258789,51.31999969482422,51.790000915527344,51.869998931884766,51.13249969482422,50.96500015258789
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.307289123535156,88818800,50.16749954223633,51.07500076293945,51.31999969482422,51.790000915527344,51.869998931884766,51.13249969482422
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.35783004760742,186139600,52.630001068115234,51.15250015258789,51.07500076293945,51.31999969482422,51.790000915527344,51.869998931884766
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.731483459472656,259309200,52.287498474121094,50.16749954223633,51.15250015258789,51.07500076293945,51.31999969482422,51.790000915527344
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.40135192871094,127985200,52.9375,52.630001068115234,50.16749954223633,51.15250015258789,51.07500076293945,51.31999969482422
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.02791213989258,83569600,52.119998931884766,52.287498474121094,52.630001068115234,50.16749954223633,51.15250015258789,51.07500076293945
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.239891052246094,129772400,50.71500015258789,52.9375,52.287498474121094,52.630001068115234,50.16749954223633,51.15250015258789
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.88557434082031,155054800,50.724998474121094,52.119998931884766,52.9375,52.287498474121094,52.630001068115234,50.16749954223633
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.89521026611328,105358000,50.18000030517578,50.71500015258789,52.119998931884766,52.9375,52.287498474121094,52.630001068115234
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.369876861572266,139634400,49.29499816894531,50.724998474121094,50.71500015258789,52.119998931884766,52.9375,52.287498474121094
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.69978332519531,164834800,46.43000030517578,50.18000030517578,50.724998474121094,50.71500015258789,52.119998931884766,52.9375
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.9275016784668,229722400,47.165000915527344,49.29499816894531,50.18000030517578,50.724998474121094,50.71500015258789,52.119998931884766
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.63870620727539,146118800,47.72999954223633,46.43000030517578,49.29499816894531,50.18000030517578,50.724998474121094,50.71500015258789
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.185428619384766,106178800,47.52000045776367,47.165000915527344,46.43000030517578,49.29499816894531,50.18000030517578,50.724998474121094
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.98222732543945,132125600,47.25,47.72999954223633,47.165000915527344,46.43000030517578,49.29499816894531,50.18000030517578
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.72095489501953,131516400,45.772499084472656,47.52000045776367,47.72999954223633,47.165000915527344,46.43000030517578,49.29499816894531
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.2912712097168,154449200,46.650001525878906,47.25,47.52000045776367,47.72999954223633,47.165000915527344,46.43000030517578
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.140377044677734,113459200,45.69499969482422,45.772499084472656,47.25,47.52000045776367,47.72999954223633,47.165000915527344
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.21628189086914,118994400,44.915000915527344,46.650001525878906,45.772499084472656,47.25,47.52000045776367,47.72999954223633
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.46152877807617,146118800,44.74250030517578,45.69499969482422,46.650001525878906,45.772499084472656,47.25,47.52000045776367
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.29459762573242,94858800,44.557498931884766,44.915000915527344,45.69499969482422,46.650001525878906,45.772499084472656,47.25
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.1155891418457,111792800,44.345001220703125,44.74250030517578,44.915000915527344,45.69499969482422,46.650001525878906,45.772499084472656
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.90997314453125,113924800,44.57500076293945,44.557498931884766,44.74250030517578,44.915000915527344,45.69499969482422,46.650001525878906
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.13252639770508,84873600,43.76750183105469,44.345001220703125,44.557498931884766,44.74250030517578,44.915000915527344,45.69499969482422
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.351158142089844,108174400,43.32500076293945,44.57500076293945,44.345001220703125,44.557498931884766,44.74250030517578,44.915000915527344
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.922969818115234,161584400,44.90999984741211,43.76750183105469,44.57500076293945,44.345001220703125,44.557498931884766,44.74250030517578
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.456687927246094,123872000,45.6349983215332,43.32500076293945,43.76750183105469,44.57500076293945,44.345001220703125,44.557498931884766
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.15822219848633,119093600,46.30500030517578,44.90999984741211,43.32500076293945,43.76750183105469,44.57500076293945,44.345001220703125
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.806541442871094,90105200,47.537498474121094,45.6349983215332,44.90999984741211,43.32500076293945,43.76750183105469,44.57500076293945
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.9991569519043,122737600,48.14500045776367,46.30500030517578,45.6349983215332,44.90999984741211,43.32500076293945,43.76750183105469
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.586997985839844,104883600,48.70249938964844,47.537498474121094,46.30500030517578,45.6349983215332,44.90999984741211,43.32500076293945
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.12644958496094,107731600,48.54750061035156,48.14500045776367,47.537498474121094,46.30500030517578,45.6349983215332,44.90999984741211
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.97647476196289,73012800,48.537498474121094,48.70249938964844,48.14500045776367,47.537498474121094,46.30500030517578,45.6349983215332
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.966793060302734,86698400,48.185001373291016,48.54750061035156,48.70249938964844,48.14500045776367,47.537498474121094,46.30500030517578
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.62570571899414,75046000,48.47249984741211,48.537498474121094,48.54750061035156,48.70249938964844,48.14500045776367,47.537498474121094
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.903900146484375,58676400,49.61249923706055,48.185001373291016,48.537498474121094,48.54750061035156,48.70249938964844,48.14500045776367
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.00701141357422,106204000,49.467498779296875,48.47249984741211,48.185001373291016,48.537498474121094,48.54750061035156,48.70249938964844
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.86669921875,84496800,49.8650016784668,49.61249923706055,48.47249984741211,48.185001373291016,48.537498474121094,48.54750061035156
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.251338958740234,86056000,49.69499969482422,49.467498779296875,49.61249923706055,48.47249984741211,48.185001373291016,48.537498474121094
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.08683395385742,191202400,49.64500045776367,49.8650016784668,49.467498779296875,49.61249923706055,48.47249984741211,48.185001373291016
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.038455963134766,72881600,48.89250183105469,49.69499969482422,49.8650016784668,49.467498779296875,49.61249923706055,48.47249984741211
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.31031036376953,84281200,49.95000076293945,49.64500045776367,49.69499969482422,49.8650016784668,49.467498779296875,49.61249923706055
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.33358383178711,104270000,49.935001373291016,48.89250183105469,49.64500045776367,49.69499969482422,49.8650016784668,49.467498779296875
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.31907272338867,83598800,49.47999954223633,49.95000076293945,48.89250183105469,49.64500045776367,49.69499969482422,49.8650016784668
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.87879943847656,124442400,50.38750076293945,49.935001373291016,49.95000076293945,48.89250183105469,49.64500045776367,49.69499969482422
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.75693130493164,109012000,50.682498931884766,49.47999954223633,49.935001373291016,49.95000076293945,48.89250183105469,49.64500045776367
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.042388916015625,67740800,51.102500915527344,50.38750076293945,49.47999954223633,49.935001373291016,49.95000076293945,48.89250183105469
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.44879150390625,45448000,51.057498931884766,50.682498931884766,50.38750076293945,49.47999954223633,49.935001373291016,49.95000076293945
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.40524673461914,69062000,50.005001068115234,51.102500915527344,50.682498931884766,50.38750076293945,49.47999954223633,49.935001373291016
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.38681411743164,101354400,50.310001373291016,51.057498931884766,51.102500915527344,50.682498931884766,50.38750076293945,49.47999954223633
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.681941986083984,82312000,50.807498931884766,50.005001068115234,51.057498931884766,51.102500915527344,50.682498931884766,50.38750076293945
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.163333892822266,71588400,50.4375,50.310001373291016,50.005001068115234,51.057498931884766,51.102500915527344,50.682498931884766
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.8053092956543,80767200,50.82500076293945,50.807498931884766,50.310001373291016,50.005001068115234,51.057498931884766,51.102500915527344
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.180274963378906,70380800,51.3025016784668,50.4375,50.807498931884766,50.310001373291016,50.005001068115234,51.057498931884766
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.64232635498047,67789600,51.125,50.82500076293945,50.4375,50.807498931884766,50.310001373291016,50.005001068115234
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.47056579589844,67467200,50.837501525878906,51.3025016784668,50.82500076293945,50.4375,50.807498931884766,50.310001373291016
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.19236755371094,56430000,51.415000915527344,51.125,51.3025016784668,50.82500076293945,50.4375,50.807498931884766
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.75117492675781,74162400,50.647499084472656,50.837501525878906,51.125,51.3025016784668,50.82500076293945,50.4375
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.00851821899414,83717200,51.80500030517578,51.415000915527344,50.837501525878906,51.125,51.3025016784668,50.82500076293945
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.128562927246094,89111600,52.209999084472656,50.647499084472656,51.415000915527344,50.837501525878906,51.125,51.3025016784668
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.520442962646484,73420800,52.16749954223633,51.80500030517578,50.647499084472656,51.415000915527344,50.837501525878906,51.125
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.47932052612305,59966400,51.755001068115234,52.209999084472656,51.80500030517578,50.647499084472656,51.415000915527344,50.837501525878906
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.08017349243164,55638400,51.935001373291016,52.16749954223633,52.209999084472656,51.80500030517578,50.647499084472656,51.415000915527344
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.25434112548828,70475600,52.41999816894531,51.755001068115234,52.16749954223633,52.209999084472656,51.80500030517578,50.647499084472656
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.723655700683594,86693600,52.19499969482422,51.935001373291016,51.755001068115234,52.16749954223633,52.209999084472656,51.80500030517578
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.505943298339844,135742800,53.2599983215332,52.41999816894531,51.935001373291016,51.755001068115234,52.16749954223633,52.209999084472656
